date,Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Month
2020-10-09 00:00:00+02:00,14.625000000000002,18.716666666666665,149.66666666666666,272.4166666666667,262.3333333333333,20.25,72.83333333333333,954.1666666666666,255.83333333333334,1.8749999999999998,10
2020-10-10 00:00:00+02:00,9.200000000000001,70.74999999999999,57.5,0.16666666666666666,57.5,19.09166666666667,90.25833333333333,954.025,272.4166666666667,3.0250000000000004,10
2020-10-11 00:00:00+02:00,7.2749999999999995,62.38333333333333,135.16666666666666,7.75,139.58333333333334,10.783333333333333,74.7,952.3083333333334,299.5,1.2250000000000003,10
2020-10-12 00:00:00+02:00,6.350000000000001,48.21666666666667,119.08333333333333,54.5,134.5,10.491666666666667,82.91666666666666,952.0166666666668,279.75,2.55,10
2020-10-13 00:00:00+02:00,7.091666666666669,56.883333333333326,104.5,19.416666666666668,107.66666666666667,10.133333333333335,80.99166666666666,945.525,157.25,1.3833333333333335,10
2020-10-14 00:00:00+02:00,5.641666666666666,60.84166666666667,109.83333333333333,0.0,109.83333333333333,13.016666666666666,83.9,944.7916666666665,293.1666666666667,2.45,10
2020-10-15 00:00:00+02:00,6.791666666666667,66.78333333333333,81.75,0.0,81.75,13.699999999999998,81.16666666666667,945.3416666666667,42.25,1.6166666666666665,10
2020-10-16 00:00:00+02:00,6.658333333333334,73.38333333333333,62.833333333333336,0.0,62.833333333333336,15.683333333333332,95.93333333333332,948.4333333333334,293.3333333333333,1.5250000000000001,10
2020-10-17 00:00:00+02:00,6.733333333333333,65.525,89.58333333333333,0.0,89.58333333333333,13.008333333333335,84.81666666666668,950.6583333333333,308.9166666666667,1.1083333333333334,10
2020-10-18 00:00:00+02:00,7.8999999999999995,38.96666666666666,149.58333333333334,61.5,168.58333333333334,10.591666666666665,79.74999999999999,954.7000000000002,266.8333333333333,1.5833333333333333,10
2020-10-19 00:00:00+02:00,8.666666666666666,11.616666666666667,121.66666666666667,300.25,238.58333333333334,9.725,74.48333333333333,955.4666666666667,95.16666666666667,1.8,10
2020-10-20 00:00:00+02:00,10.472727272727273,19.39090909090909,141.36363636363637,282.1818181818182,245.63636363636363,9.600000000000001,55.05454545454545,950.4181818181819,113.27272727272727,1.0545454545454545,10
2020-10-21 00:00:00+02:00,13.245454545454548,32.22727272727273,105.18181818181819,261.3636363636364,214.1818181818182,17.990909090909092,57.65454545454545,946.2727272727273,219.9090909090909,1.2363636363636363,10
2020-10-22 00:00:00+02:00,14.881818181818183,47.13636363636363,110.9090909090909,36.81818181818182,118.18181818181819,20.19090909090909,63.17272727272728,953.6181818181817,163.72727272727272,1.3454545454545455,10
